"GHO","PUBLISHSTATE","YEAR","REGION","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"LIFE_0000000030","PUBLISHED","2012","SEAR","AGE30-34","BTSX","0.011577","0.01158","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE65-69","BTSX","283172.9","283172.90000","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE70-74","BTSX","196151.1","196151.10000","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE95-99","FMLE","3.2","3.19350","","",""
"LIFE_0000000029","PUBLISHED","2013","SEAR","AGE25-29","FMLE","0.001643","0.00164","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGE5-9","BTSX","495.4","495.40310","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE10-14","BTSX","94551.2","94551.17000","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE100PLUS","FMLE","2.5","2.49281","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGE20-24","BTSX","811","810.98110","","",""
"LIFE_0000000031","PUBLISHED","1990","SEAR","AGE20-24","FMLE","85170.1","85170.12000","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGE10-14","FMLE","63.5","63.51475","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGE100PLUS","MLE","448.7","448.73490","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE35-39","BTSX","0.004064","0.00406","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGE25-29","FMLE","49.5","49.48896","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE70-74","BTSX","10.5","10.46812","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE100PLUS","MLE","2.6","2.58208","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE1-4","MLE","0.008356","0.00836","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE70-74","MLE","46515.2","46515.16000","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGE95-99","BTSX","0.767599","0.76760","","",""
"LIFE_0000000030","PUBLISHED","1990","SEAR","AGELT1","MLE","0.086728","0.08673","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE75-79","FMLE","50853.7","50853.68000","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGE1-4","BTSX","69.4","69.41799","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE5-9","MLE","95089.8","95089.77000","","",""
"LIFE_0000000029","PUBLISHED","2012","SEAR","AGE5-9","FMLE","0.001029","0.00103","","",""
"LIFE_0000000031","PUBLISHED","1990","SEAR","AGELT1","BTSX","100000","100000.00000","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGE55-59","FMLE","4176.3","4176.26800","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGE55-59","MLE","1391194","1391194.00000","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE80-84","MLE","0.135897","0.13590","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGE15-19","FMLE","5062023","5062023.00000","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE80-84","BTSX","91408","91407.96000","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGE90-94","MLE","0.697541","0.69754","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE20-24","MLE","93605.4","93605.40000","","",""
"LIFE_0000000034","PUBLISHED","2013","SEAR","AGE20-24","BTSX","4878536","4878536.00000","","",""
"LIFE_0000000030","PUBLISHED","2012","SEAR","AGE60-64","BTSX","0.102067","0.10207","","",""
"LIFE_0000000030","PUBLISHED","2012","SEAR","AGE25-29","MLE","0.011027","0.01103","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE85-89","MLE","10260","10260.03000","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGE75-79","BTSX","310516.8","310516.80000","","",""
"LIFE_0000000030","PUBLISHED","2012","SEAR","AGE45-49","BTSX","0.027795","0.02780","","",""
"LIFE_0000000034","PUBLISHED","2013","SEAR","AGE85-89","MLE","67746.7","67746.67000","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE40-44","BTSX","89432.2","89432.16000","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE20-24","FMLE","443856.1","443856.10000","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGE95-99","MLE","1341.2","1341.20800","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGE75-79","MLE","0.385413","0.38541","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE20-24","BTSX","0.002815","0.00282","","",""
"LIFE_0000000029","PUBLISHED","2012","SEAR","AGE15-19","MLE","0.001271","0.00127","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE25-29","FMLE","1090.7","1090.66200","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGE80-84","MLE","11906.2","11906.17000","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGE35-39","BTSX","1373.7","1373.65200","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE75-79","BTSX","132753.6","132753.60000","","",""
"LIFE_0000000032","PUBLISHED","1990","SEAR","AGE65-69","BTSX","10771","10771.05000","","",""
"LIFE_0000000032","PUBLISHED","1990","SEAR","AGE30-34","MLE","1431.9","1431.89300","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE65-69","BTSX","14","14.02179","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE5-9","MLE","474992.5","474992.50000","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE40-44","BTSX","444697.8","444697.80000","","",""
"LIFE_0000000034","PUBLISHED","2013","SEAR","AGE1-4","MLE","6499076","6499076.00000","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGELT1","FMLE","0.037076","0.03708","","",""
"LIFE_0000000034","PUBLISHED","2012","SEAR","AGE65-69","MLE","843440.1","843440.10000","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE60-64","BTSX","303146.8","303146.80000","","",""
"LIFE_0000000033","PUBLISHED","2012","SEAR","AGE55-59","MLE","382514.5","382514.50000","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE10-14","BTSX","453019.1","453019.10000","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE45-49","BTSX","382487.8","382487.80000","","",""
"LIFE_0000000033","PUBLISHED","2012","SEAR","AGE70-74","MLE","230070.1","230070.10000","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGELT1","MLE","3854.3","3854.31500","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE10-14","MLE","0.001143","0.00114","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE70-74","FMLE","0.052615","0.05262","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE1-4","BTSX","2205.9","2205.87200","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGE95-99","FMLE","0.746313","0.74631","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE50-54","BTSX","22.9","22.86007","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE90-94","FMLE","9230.1","9230.09600","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE60-64","FMLE","72954.9","72954.85000","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGE10-14","BTSX","0.005714","0.00571","","",""
"LIFE_0000000031","PUBLISHED","1990","SEAR","AGE85-89","BTSX","10104.1","10104.11000","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGE30-34","FMLE","3731143","3731143.00000","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE100PLUS","MLE","286.3","286.28160","","",""
"LIFE_0000000032","PUBLISHED","1990","SEAR","AGE90-94","FMLE","3310.9","3310.86500","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE35-39","BTSX","35.4","35.44383","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE40-44","FMLE","1583.7","1583.74200","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE45-49","BTSX","0.006887","0.00689","","",""
"LIFE_0000000033","PUBLISHED","2012","SEAR","AGE90-94","BTSX","21984.7","21984.66000","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE45-49","BTSX","87701.2","87701.16000","","",""
"LIFE_0000000030","PUBLISHED","2012","SEAR","AGE35-39","BTSX","0.015127","0.01513","","",""
"LIFE_0000000034","PUBLISHED","1990","SEAR","AGE50-54","MLE","1627451","1627451.00000","","",""
"LIFE_0000000034","PUBLISHED","2012","SEAR","AGE40-44","FMLE","3208568","3208568.00000","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE1-4","FMLE","357932.9","357932.90000","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGELT1","MLE","100000","100000.00000","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE30-34","BTSX","91869.3","91869.34000","","",""
"LIFE_0000000030","PUBLISHED","2012","SEAR","AGE60-64","FMLE","0.083556","0.08356","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE15-19","FMLE","428513.1","428513.10000","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGE90-94","MLE","3649.2","3649.15600","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE75-79","BTSX","13576.5","13576.55000","","",""
"LIFE_0000000030","PUBLISHED","2012","SEAR","AGE15-19","MLE","0.006334","0.00633","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGE65-69","BTSX","817022.4","817022.40000","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGE10-14","BTSX","373.4","373.41900","","",""
"LIFE_0000000033","PUBLISHED","2012","SEAR","AGE20-24","BTSX","465972.5","465972.50000","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGELT1","BTSX","3908.9","3908.92700","","",""
"LIFE_0000000029","PUBLISHED","2012","SEAR","AGE20-24","MLE","0.001843","0.00184","","",""
"LIFE_0000000030","PUBLISHED","1990","SEAR","AGE85-89","MLE","0.620467","0.62047","","",""
"LIFE_0000000033","PUBLISHED","2012","SEAR","AGE85-89","MLE","44170.3","44170.31000","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE65-69","MLE","296283.7","296283.70000","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE90-94","MLE","5517.8","5517.76300","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGE55-59","MLE","19.9","19.86572","","",""
"LIFE_0000000032","PUBLISHED","1990","SEAR","AGE20-24","FMLE","1281.8","1281.76600","","",""
"LIFE_0000000031","PUBLISHED","1990","SEAR","AGE10-14","FMLE","86842.6","86842.56000","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGE15-19","FMLE","58.7","58.74037","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGE90-94","FMLE","25932.8","25932.84000","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGE50-54","BTSX","1901316","1901316.00000","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE25-29","MLE","43.8","43.79279","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE90-94","BTSX","3581.4","3581.37100","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE45-49","BTSX","28","27.99411","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE100PLUS","FMLE","2.6","2.60803","","",""
"LIFE_0000000031","PUBLISHED","1990","SEAR","AGE25-29","FMLE","83888.4","83888.35000","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGELT1","BTSX","67.5","67.48945","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGE40-44","MLE","32.1","32.13831","","",""
"LIFE_0000000032","PUBLISHED","1990","SEAR","AGELT1","BTSX","8340.3","8340.27600","","",""
"LIFE_0000000030","PUBLISHED","1990","SEAR","AGE30-34","FMLE","0.016052","0.01605","","",""
"LIFE_0000000033","PUBLISHED","2012","SEAR","AGE45-49","FMLE","439977.8","439977.80000","","",""
"LIFE_0000000030","PUBLISHED","2012","SEAR","AGE50-54","BTSX","0.040974","0.04097","","",""
"LIFE_0000000029","PUBLISHED","2012","SEAR","AGE40-44","BTSX","0.003907","0.00391","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE35-39","FMLE","0.003701","0.00370","","",""
"LIFE_0000000033","PUBLISHED","2012","SEAR","AGE60-64","FMLE","385202.3","385202.30000","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGE30-34","BTSX","0.011279","0.01128","","",""
"LIFE_0000000034","PUBLISHED","2012","SEAR","AGE40-44","MLE","2844180","2844180.00000","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE90-94","MLE","4046.7","4046.74000","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE50-54","FMLE","80938.7","80938.71000","","",""
"LIFE_0000000031","PUBLISHED","1990","SEAR","AGE15-19","BTSX","86432.1","86432.05000","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGELT1","BTSX","100000","100000.00000","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE10-14","BTSX","90862.4","90862.43000","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE55-59","MLE","18.9","18.87680","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGE20-24","BTSX","52","52.00975","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGE95-99","BTSX","5112.4","5112.35800","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGE35-39","BTSX","1346.7","1346.69300","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE70-74","BTSX","11.1","11.12060","","",""
"LIFE_0000000033","PUBLISHED","2012","SEAR","AGE80-84","BTSX","114665.4","114665.40000","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE75-79","MLE","33451.8","33451.79000","","",""
"LIFE_0000000029","PUBLISHED","2013","SEAR","AGE75-79","FMLE","0.070409","0.07041","","",""
"LIFE_0000000030","PUBLISHED","2012","SEAR","AGE30-34","MLE","0.013773","0.01377","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE40-44","FMLE","419784.3","419784.30000","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE1-4","BTSX","382395.3","382395.30000","","",""
"LIFE_0000000032","PUBLISHED","1990","SEAR","AGE95-99","FMLE","1067.2","1067.15900","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE100PLUS","MLE","0.375147","0.37515","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE55-59","MLE","6478.8","6478.80600","","",""
"LIFE_0000000029","PUBLISHED","2013","SEAR","AGE50-54","BTSX","0.008251","0.00825","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE70-74","MLE","13063.4","13063.36000","","",""
"LIFE_0000000029","PUBLISHED","2013","SEAR","AGE90-94","FMLE","0.211764","0.21176","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE30-34","FMLE","1132.8","1132.78300","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE65-69","FMLE","13.2","13.15637","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE55-59","BTSX","21.1","21.10121","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE25-29","BTSX","44.2","44.18967","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE5-9","MLE","0.002392","0.00239","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGE60-64","MLE","1037938","1037938.00000","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE25-29","BTSX","93011.5","93011.47000","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGE1-4","MLE","895.6","895.56490","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE55-59","BTSX","82163.4","82163.39000","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGE55-59","FMLE","0.061665","0.06167","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGELT1","MLE","97302","97301.98000","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE85-89","BTSX","5.3","5.30797","","",""
"LIFE_0000000029","PUBLISHED","2013","SEAR","AGE60-64","MLE","0.025412","0.02541","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGE95-99","MLE","1315.8","1315.84600","","",""
"LIFE_0000000032","PUBLISHED","1990","SEAR","AGE85-89","BTSX","6185.5","6185.47000","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGE15-19","MLE","581.5","581.52300","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE50-54","MLE","23.7","23.67568","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE15-19","MLE","0.001653","0.00165","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE45-49","FMLE","88856","88856.00000","","",""
"LIFE_0000000031","PUBLISHED","1990","SEAR","AGE40-44","MLE","80304.2","80304.21000","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE5-9","BTSX","95046.6","95046.58000","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE55-59","BTSX","19.1","19.08421","","",""
"LIFE_0000000033","PUBLISHED","2012","SEAR","AGE50-54","FMLE","428920.7","428920.70000","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE20-24","BTSX","1049.4","1049.35300","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE90-94","FMLE","0.228294","0.22829","","",""
"LIFE_0000000034","PUBLISHED","2012","SEAR","AGE15-19","FMLE","5517431","5517431.00000","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE20-24","MLE","93804.2","93804.18000","","",""
"LIFE_0000000033","PUBLISHED","2012","SEAR","AGE35-39","FMLE","453370.6","453370.60000","","",""
"LIFE_0000000030","PUBLISHED","1990","SEAR","AGE95-99","BTSX","0.782531","0.78253","","",""
"LIFE_0000000031","PUBLISHED","1990","SEAR","AGE90-94","BTSX","3918.6","3918.63900","","",""
"LIFE_0000000034","PUBLISHED","1990","SEAR","AGE25-29","MLE","3645280","3645280.00000","","",""
"LIFE_0000000030","PUBLISHED","1990","SEAR","AGE80-84","BTSX","0.501824","0.50182","","",""
"LIFE_0000000034","PUBLISHED","1990","SEAR","AGE100PLUS","FMLE","707.6","707.59220","","",""
"LIFE_0000000030","PUBLISHED","1990","SEAR","AGE20-24","FMLE","0.015049","0.01505","","",""
"LIFE_0000000034","PUBLISHED","2012","SEAR","AGE45-49","FMLE","2760895","2760895.00000","","",""
"LIFE_0000000030","PUBLISHED","2012","SEAR","AGE65-69","FMLE","0.131096","0.13110","","",""
"LIFE_0000000033","PUBLISHED","2012","SEAR","AGE20-24","FMLE","465976","465976.00000","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE5-9","MLE","91851.3","91851.30000","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGELT1","FMLE","100000","100000.00000","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE35-39","MLE","34.2","34.23620","","",""
"LIFE_0000000033","PUBLISHED","2012","SEAR","AGE75-79","MLE","159459.7","159459.70000","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGE100PLUS","BTSX","607","606.97630","","",""
"LIFE_0000000029","PUBLISHED","2012","SEAR","AGE70-74","FMLE","0.046631","0.04663","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE65-69","MLE","0.046931","0.04693","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGE25-29","FMLE","780.7","780.69940","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGE10-14","MLE","0.005699","0.00570","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE1-4","MLE","0.005138","0.00514","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE80-84","BTSX","74717.8","74717.77000","","",""
"LIFE_0000000030","PUBLISHED","2012","SEAR","AGE50-54","FMLE","0.030465","0.03047","","",""
"LIFE_0000000029","PUBLISHED","2013","SEAR","AGE5-9","FMLE","0.000996","0.00100","","",""
"LIFE_0000000034","PUBLISHED","1990","SEAR","AGE45-49","BTSX","2095894","2095894.00000","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE10-14","MLE","472872.4","472872.40000","","",""
"LIFE_0000000034","PUBLISHED","1990","SEAR","AGE60-64","BTSX","1009485","1009485.00000","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE60-64","MLE","291776.9","291776.90000","","",""
"LIFE_0000000029","PUBLISHED","2012","SEAR","AGE10-14","MLE","0.000815","0.00082","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE45-49","MLE","3337.3","3337.27000","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE80-84","BTSX","11680.6","11680.64000","","",""
"LIFE_0000000030","PUBLISHED","1990","SEAR","AGE25-29","BTSX","0.014779","0.01478","","",""
"LIFE_0000000033","PUBLISHED","2012","SEAR","AGE25-29","BTSX","461669.1","461669.10000","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE20-24","FMLE","422744.7","422744.70000","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE45-49","FMLE","441697.1","441697.10000","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE40-44","FMLE","0.00467","0.00467","","",""
"LIFE_0000000032","PUBLISHED","1990","SEAR","AGE25-29","FMLE","1291","1291.04700","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE15-19","BTSX","0.002134","0.00213","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE30-34","MLE","39.4","39.38500","","",""
"LIFE_0000000031","PUBLISHED","1990","SEAR","AGE45-49","FMLE","77938.8","77938.77000","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE100PLUS","BTSX","372.5","372.47620","","",""
"LIFE_0000000031","PUBLISHED","1990","SEAR","AGE30-34","FMLE","82597.3","82597.30000","","",""
"LIFE_0000000030","PUBLISHED","1990","SEAR","AGE35-39","FMLE","0.01834","0.01834","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGE35-39","MLE","3013133","3013133.00000","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE50-54","BTSX","85263.5","85263.50000","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGE20-24","MLE","4334481","4334481.00000","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGE70-74","BTSX","533849.6","533849.60000","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE45-49","MLE","26.6","26.58887","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGE75-79","MLE","8.2","8.22868","","",""
"LIFE_0000000030","PUBLISHED","1990","SEAR","AGE75-79","MLE","0.402212","0.40221","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGELT1","MLE","3976.5","3976.51300","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE75-79","BTSX","155814.1","155814.10000","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE70-74","FMLE","0.058937","0.05894","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE15-19","MLE","94202.1","94202.11000","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE65-69","BTSX","13.2","13.22573","","",""
"LIFE_0000000034","PUBLISHED","2013","SEAR","AGE80-84","MLE","162343.2","162343.20000","","",""
"LIFE_0000000031","PUBLISHED","1990","SEAR","AGE5-9","BTSX","88218.2","88218.17000","","",""
"LIFE_0000000034","PUBLISHED","2013","SEAR","AGE65-69","MLE","851965.8","851965.80000","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE55-59","FMLE","84745.2","84745.19000","","",""
"LIFE_0000000031","PUBLISHED","1990","SEAR","AGE85-89","MLE","8574.1","8574.12800","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE90-94","MLE","0.237631","0.23763","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGE65-69","MLE","723634.3","723634.30000","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE95-99","FMLE","3346.3","3346.25700","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGE20-24","BTSX","0.011717","0.01172","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGE30-34","MLE","0.013429","0.01343","","",""
"LIFE_0000000033","PUBLISHED","2012","SEAR","AGE100PLUS","BTSX","1688","1687.99800","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGE90-94","FMLE","0.659145","0.65915","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE20-24","BTSX","467104.6","467104.60000","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE55-59","BTSX","339279.3","339279.30000","","",""
"LIFE_0000000033","PUBLISHED","2012","SEAR","AGE65-69","MLE","294081.4","294081.40000","","",""
"LIFE_0000000033","PUBLISHED","2012","SEAR","AGE85-89","BTSX","56938.7","56938.69000","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGE75-79","FMLE","0.332949","0.33295","","",""
"LIFE_0000000030","PUBLISHED","2012","SEAR","AGELT1","FMLE","0.038352","0.03835","","",""
"LIFE_0000000034","PUBLISHED","2013","SEAR","AGE55-59","FMLE","1905846","1905846.00000","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE25-29","MLE","45.4","45.38403","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGE90-94","BTSX","4761.7","4761.69300","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE40-44","FMLE","84714.2","84714.23000","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGE80-84","FMLE","15179.3","15179.29000","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE80-84","FMLE","0.120994","0.12099","","",""
"LIFE_0000000029","PUBLISHED","2013","SEAR","AGE85-89","BTSX","0.161488","0.16149","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGE40-44","BTSX","1704.1","1704.08600","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE10-14","BTSX","519.2","519.22320","","",""
"LIFE_0000000029","PUBLISHED","2013","SEAR","AGE35-39","MLE","0.00371","0.00371","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE1-4","MLE","382398.3","382398.30000","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE5-9","BTSX","456243.8","456243.80000","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGE35-39","BTSX","0.018535","0.01854","","",""
"LIFE_0000000032","PUBLISHED","1990","SEAR","AGE60-64","BTSX","8572.3","8572.30700","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGE85-89","MLE","0.605582","0.60558","","",""
"LIFE_0000000034","PUBLISHED","2012","SEAR","AGE5-9","FMLE","6462834","6462834.00000","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE65-69","FMLE","0.032615","0.03262","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE20-24","FMLE","51.7","51.67311","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE75-79","MLE","12892.7","12892.74000","","",""
"LIFE_0000000034","PUBLISHED","1990","SEAR","AGE75-79","FMLE","291464.3","291464.30000","","",""
