"GHO","PUBLISHSTATE","YEAR","REGION","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE1-4","BTSX","6847792","6847792.00000","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE35-39","BTSX","43.3","43.25179","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE45-49","BTSX","89231.5","89231.45000","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE1-4","MLE","0.012463","0.01246","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE25-29","BTSX","667.8","667.75600","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE75-79","MLE","426062.9","426062.90000","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE65-69","MLE","345739.2","345739.20000","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE80-84","BTSX","139354.7","139354.70000","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE20-24","BTSX","55.5","55.51255","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE50-54","BTSX","29.2","29.21734","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE40-44","MLE","0.010064","0.01006","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE45-49","FMLE","3412786","3412786.00000","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE35-39","BTSX","819.6","819.59270","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE1-4","BTSX","0.000693","0.00069","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE45-49","BTSX","454761.8","454761.80000","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE45-49","MLE","0.004479","0.00448","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE70-74","BTSX","75397.2","75397.23000","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE1-4","MLE","727.7","727.71330","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE80-84","BTSX","17878.6","17878.56000","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE75-79","FMLE","69415.1","69415.08000","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE95-99","MLE","2.8","2.76218","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE85-89","BTSX","30573.4","30573.40000","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE20-24","BTSX","537.7","537.66600","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE75-79","BTSX","0.24011","0.24011","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE90-94","BTSX","0.67445","0.67445","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE15-19","FMLE","0.001886","0.00189","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE25-29","FMLE","97817.7","97817.67000","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE65-69","FMLE","1400733","1400733.00000","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE50-54","MLE","24.8","24.78979","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE70-74","FMLE","346294.7","346294.70000","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE65-69","BTSX","0.024237","0.02424","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE50-54","BTSX","0.005568","0.00557","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE75-79","BTSX","0.268556","0.26856","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGELT1","MLE","97261.6","97261.58000","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE80-84","BTSX","0.101335","0.10134","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE35-39","FMLE","0.000923","0.00092","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE35-39","MLE","96406.7","96406.66000","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE1-4","MLE","74.2","74.19092","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE1-4","BTSX","76","75.99327","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE30-34","FMLE","0.003486","0.00349","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE85-89","BTSX","5","4.98170","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE35-39","MLE","3994310","3994310.00000","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE95-99","BTSX","5439.4","5439.38600","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE5-9","BTSX","7102250","7102250.00000","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE40-44","MLE","476645.7","476645.70000","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE95-99","MLE","7310.5","7310.46500","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE100PLUS","MLE","149.2","149.17080","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE100PLUS","BTSX","2.1","2.07012","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE35-39","MLE","93033.5","93033.50000","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGELT1","MLE","73.9","73.94025","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE55-59","FMLE","26.5","26.46396","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE45-49","MLE","30.3","30.32908","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE70-74","BTSX","0.15586","0.15586","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE1-4","MLE","7295345","7295345.00000","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE65-69","BTSX","83144.9","83144.87000","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE75-79","FMLE","772981.3","772981.30000","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE15-19","MLE","5921379","5921379.00000","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE5-9","FMLE","0.000496","0.00050","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE1-4","BTSX","1183.7","1183.68200","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE70-74","MLE","284803","284803.00000","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE70-74","FMLE","10219.7","10219.72000","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE35-39","BTSX","91516.8","91516.75000","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE60-64","MLE","0.017986","0.01799","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE90-94","FMLE","19970","19970.01000","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE45-49","FMLE","2970048","2970048.00000","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE50-54","FMLE","0.02601","0.02601","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE60-64","FMLE","83163","83163.05000","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE65-69","MLE","13.5","13.48253","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE70-74","FMLE","11856.1","11856.10000","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGELT1","FMLE","100000","100000.00000","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE1-4","BTSX","71.3","71.34930","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE50-54","FMLE","31","30.98860","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE75-79","MLE","183781.4","183781.40000","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE5-9","BTSX","6466859","6466859.00000","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE1-4","FMLE","0.00065","0.00065","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE85-89","FMLE","0.15087","0.15087","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE75-79","MLE","9.2","9.21246","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE85-89","MLE","14763.5","14763.50000","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE55-59","BTSX","451079.5","451079.50000","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE65-69","FMLE","7387","7387.03300","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE95-99","FMLE","5290.3","5290.32100","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE25-29","MLE","0.001659","0.00166","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE60-64","FMLE","422483.1","422483.10000","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE5-9","BTSX","0.000379","0.00038","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE50-54","FMLE","1965.3","1965.25200","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE15-19","MLE","489173.5","489173.50000","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE5-9","FMLE","98510.3","98510.29000","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE20-24","MLE","0.007366","0.00737","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE85-89","FMLE","31236.9","31236.95000","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE65-69","MLE","1056605","1056605.00000","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE75-79","FMLE","0.229786","0.22979","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE10-14","BTSX","65.1","65.13901","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE90-94","FMLE","0.690293","0.69029","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE40-44","BTSX","828.6","828.63850","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE85-89","MLE","62266","62265.97000","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE60-64","BTSX","1831574","1831574.00000","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE25-29","MLE","97308.8","97308.81000","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE95-99","MLE","1730","1730.03900","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE20-24","FMLE","57.8","57.80999","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE100PLUS","FMLE","2.1","2.09831","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE65-69","FMLE","18.1","18.12318","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE55-59","BTSX","3325.1","3325.08800","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE75-79","BTSX","0.06956","0.06956","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGELT1","MLE","4266.1","4266.08900","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE50-54","MLE","0.005367","0.00537","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE70-74","FMLE","1151010","1151010.00000","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE25-29","FMLE","0.003208","0.00321","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE15-19","FMLE","0.000401","0.00040","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE20-24","BTSX","476607.3","476607.30000","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGELT1","MLE","7413703","7413703.00000","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE5-9","MLE","0.005761","0.00576","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE80-84","BTSX","0.368996","0.36900","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE75-79","FMLE","314444.5","314444.50000","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE15-19","MLE","93640.7","93640.74000","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE85-89","FMLE","228856.6","228856.60000","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE50-54","MLE","0.026846","0.02685","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE80-84","FMLE","18172.5","18172.52000","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE90-94","FMLE","63580.2","63580.25000","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE10-14","MLE","355.4","355.35180","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE30-34","BTSX","94440.8","94440.84000","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE50-54","FMLE","29.7","29.65283","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE45-49","MLE","94535.7","94535.72000","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE55-59","FMLE","2264798","2264798.00000","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE45-49","FMLE","96054.6","96054.55000","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE20-24","BTSX","346.2","346.19720","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE55-59","MLE","5133.3","5133.30500","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE10-14","FMLE","0.000267","0.00027","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE40-44","MLE","1556.3","1556.26200","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE65-69","MLE","0.154567","0.15457","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE45-49","MLE","88107.4","88107.38000","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE55-59","MLE","2105943","2105943.00000","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE65-69","MLE","15.4","15.42357","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE100PLUS","BTSX","1166.2","1166.22400","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE30-34","BTSX","0.004621","0.00462","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGELT1","MLE","0.014669","0.01467","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE35-39","BTSX","0.001168","0.00117","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE75-79","MLE","251062.7","251062.70000","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE95-99","BTSX","12945.1","12945.14000","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGELT1","BTSX","100000","100000.00000","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE85-89","BTSX","5.7","5.69064","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE10-14","FMLE","69.5","69.48109","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE75-79","BTSX","652818.5","652818.50000","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE90-94","BTSX","62356.2","62356.22000","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE90-94","MLE","0.746205","0.74621","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE80-84","BTSX","197231.4","197231.40000","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE50-54","BTSX","444499.1","444499.10000","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGELT1","BTSX","7594925","7594925.00000","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGELT1","FMLE","96618","96618.01000","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE35-39","MLE","451271.3","451271.30000","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE1-4","BTSX","0.012333","0.01233","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE60-64","FMLE","0.009636","0.00964","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE95-99","BTSX","0.812647","0.81265","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGELT1","FMLE","78.2","78.23052","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE30-34","MLE","3915087","3915087.00000","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE90-94","FMLE","0.203724","0.20372","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE70-74","FMLE","1008279","1008279.00000","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE5-9","FMLE","95068.8","95068.77000","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE80-84","FMLE","7.8","7.78989","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE30-34","MLE","0.001097","0.00110","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE15-19","BTSX","0.000777","0.00078","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE20-24","FMLE","478881","478881.00000","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGELT1","MLE","1403.5","1403.48700","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE55-59","BTSX","2275100","2275100.00000","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE50-54","FMLE","471329.2","471329.20000","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE65-69","BTSX","16.8","16.76845","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE15-19","FMLE","6029341","6029341.00000","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE1-4","BTSX","76.1","76.11966","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE50-54","BTSX","29.2","29.18822","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE1-4","FMLE","7382033","7382033.00000","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE35-39","FMLE","0.006632","0.00663","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE45-49","MLE","448182.9","448182.90000","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE95-99","FMLE","24276.1","24276.07000","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE20-24","FMLE","0.004433","0.00443","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE85-89","FMLE","0.123644","0.12364","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE25-29","FMLE","482.5","482.49510","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE30-34","FMLE","95072.6","95072.64000","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE75-79","FMLE","11.1","11.13564","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE95-99","MLE","2211.5","2211.52400","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE5-9","BTSX","98445.7","98445.72000","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE15-19","BTSX","232.1","232.05430","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE100PLUS","FMLE","0.370122","0.37012","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE55-59","FMLE","0.00677","0.00677","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE10-14","MLE","0.00035","0.00035","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE10-14","BTSX","490911.5","490911.50000","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE70-74","MLE","63772.4","63772.44000","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE40-44","FMLE","0.001942","0.00194","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE85-89","MLE","18280.9","18280.86000","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE35-39","BTSX","96779.1","96779.13000","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE45-49","FMLE","3422414","3422414.00000","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE40-44","BTSX","0.00861","0.00861","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE80-84","BTSX","163471.1","163471.10000","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE40-44","MLE","475375.3","475375.30000","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE75-79","FMLE","14889.9","14889.86000","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE30-34","FMLE","4876244","4876244.00000","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE95-99","MLE","0.384235","0.38424","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE85-89","MLE","4.4","4.43172","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE100PLUS","MLE","1.9","1.94009","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE100PLUS","BTSX","639.2","639.21580","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE25-29","FMLE","54.8","54.84322","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE90-94","FMLE","8678.6","8678.61900","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE35-39","MLE","3458812","3458812.00000","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE60-64","FMLE","0.047123","0.04712","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE100PLUS","FMLE","1177.6","1177.64300","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGELT1","FMLE","0.011788","0.01179","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE65-69","MLE","1234864","1234864.00000","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE20-24","BTSX","95579.8","95579.84000","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE15-19","MLE","56.7","56.66953","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE75-79","MLE","16210.4","16210.44000","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE60-64","MLE","6246.9","6246.93200","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE10-14","MLE","171.3","171.34170","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE35-39","MLE","90789.7","90789.73000","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE40-44","MLE","0.017357","0.01736","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE80-84","FMLE","199917.3","199917.30000","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE40-44","MLE","444648.5","444648.50000","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE90-94","MLE","0.268399","0.26840","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE95-99","BTSX","3667.9","3667.91400","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE30-34","MLE","900.7","900.74050","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE50-54","BTSX","2883","2882.99100","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE100PLUS","MLE","1","1.00000","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE25-29","MLE","0.000848","0.00085","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE15-19","FMLE","490555","490555.00000","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE65-69","FMLE","0.090133","0.09013","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGELT1","BTSX","97445.9","97445.91000","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE1-4","FMLE","381990.8","381990.80000","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE60-64","BTSX","20.6","20.64060","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE1-4","MLE","69.2","69.22234","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE35-39","MLE","3978467","3978467.00000","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE45-49","MLE","32","31.98391","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE70-74","BTSX","64097.1","64097.11000","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE50-54","MLE","2554585","2554585.00000","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE80-84","FMLE","309981.5","309981.50000","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE95-99","FMLE","9344.7","9344.70100","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE30-34","MLE","46.1","46.11498","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE55-59","FMLE","93170.1","93170.15000","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE45-49","FMLE","476896.8","476896.80000","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE25-29","FMLE","97721.1","97721.08000","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE20-24","FMLE","284.6","284.55100","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE85-89","BTSX","111625.8","111625.80000","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE65-69","BTSX","1223147","1223147.00000","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE25-29","FMLE","93512.5","93512.48000","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE60-64","MLE","81072.5","81072.52000","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE10-14","BTSX","98257.4","98257.43000","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE1-4","FMLE","676.5","676.47820","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE70-74","BTSX","314159.1","314159.10000","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE80-84","FMLE","0.077929","0.07793","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE85-89","BTSX","88699.1","88699.11000","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE1-4","FMLE","78.2","78.16253","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE75-79","MLE","8","8.01200","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE50-54","FMLE","95020.4","95020.41000","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE90-94","FMLE","64067.8","64067.76000","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE35-39","FMLE","0.001714","0.00171","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE45-49","FMLE","0.016924","0.01692","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE55-59","MLE","23.2","23.19104","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE85-89","BTSX","0.515375","0.51538","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE60-64","MLE","7723.8","7723.81800","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE100PLUS","FMLE","986.6","986.60670","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE100PLUS","BTSX","1","1.00000","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE20-24","BTSX","0.00354","0.00354","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE30-34","BTSX","97052.8","97052.77000","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE75-79","MLE","536579","536579.00000","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE100PLUS","FMLE","2.3","2.28534","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE15-19","BTSX","98027.5","98027.54000","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGELT1","BTSX","0.041756","0.04176","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE70-74","MLE","12986.7","12986.68000","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE1-4","BTSX","394177.4","394177.40000","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE60-64","FMLE","0.009642","0.00964","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE10-14","BTSX","0.000665","0.00067","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE85-89","MLE","13834.8","13834.76000","","",""
